time,PM10,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,no precip,rain,sleet,snow,Clear,Drizzle,Foggy,Mostly Cloudy,Overcast,Partly Cloudy
1/8/15 13:00,124.44,26.52,0.75,13.14,0.57,0,0,1038.86,26.52,1,6.216,187,4.99,2.03,1,0,0,0,0,0,0,1,0,0
1/8/15 14:00,113.58,25.14,0.75,13.14,0.6,0,0,1038.64,25.14,0,6.216,300,2.01,0.85,1,0,0,0,0,0,0,1,0,0
1/8/15 15:00,110.53,24.9,0.75,14.4,0.64,0,0,1038.42,24.9,0,6.216,0,1.71,1.71,1,0,0,0,0,0,0,1,0,0
1/8/15 16:00,94.87,24.67,0.75,15.67,0.68,0,0,1038.95,24.67,0,6.216,251,0.85,0.85,1,0,0,0,0,0,0,1,0,0
1/8/15 17:00,125.78,24.67,0.75,14.36,0.64,0,0,1039.48,24.67,0,6.216,41,0.85,0.85,1,0,0,0,0,0,0,1,0,0
1/8/15 18:00,152.43,24.67,0.75,14.45,0.65,0,0,1040.01,24.67,0,6.216,225,1,0.24,1,0,0,0,0,0,0,1,0,0
1/8/15 19:00,186.11,24.19,0.75,15.41,0.69,0,0,1040.146667,24.19,0,6.216,140,2.99,0.85,1,0,0,0,0,0,0,1,0,0
1/8/15 20:00,199.57,24.19,0.75,16.77,0.73,0,0,1040.283333,24.19,0,4.346,,2.01,0,1,0,0,0,0,0,0,1,0,0
1/8/15 21:00,165.02,24.62,0.75,17.61,0.74,0,0,1040.42,24.62,0,4.346,0,,2.24,1,0,0,0,0,0,0,1,0,0
1/8/15 22:00,198.06,22.81,0.75,17.61,0.8,0,0,1039.95,22.81,0,3.73,300,,1.11,1,0,0,0,0,0,0,1,0,0
1/8/15 23:00,202.47,25.57,0.75,17.03,0.7,0,0,1039.48,25.57,0,3.73,120,1.71,1.71,1,0,0,0,0,0,0,1,0,0
1/9/15 0:00,206.88,22.81,0.75,15.67,0.74,0,0,1039.01,22.81,0,4.346,120,1.71,1.71,1,0,0,0,0,0,0,1,0,0
1/9/15 1:00,218.83,19.83,0.44,12.67,0.73,0,0,1039.076667,19.83,0,6.216,,0,0,1,0,0,0,0,0,0,0,0,1
1/9/15 2:00,242.03,15.63,0,10.41,0.79,0,0,1039.143333,15.63,0,6.216,101,,1.11,1,0,0,0,1,0,0,0,0,0
1/9/15 3:00,195.89,13.8,0,8.58,0.79,0,0,1039.21,13.8,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
1/9/15 4:00,215.03,13.8,0,8.58,0.79,0,0,1039.343333,13.8,0,6.216,101,,1.11,1,0,0,0,1,0,0,0,0,0
1/9/15 5:00,206.09,11.99,0,8.58,0.86,0,0,1039.476667,11.99,0,6.216,71,,1.11,1,0,0,0,1,0,0,0,0,0
1/9/15 6:00,162.35,10.2,0,6.78,0.86,0,0,1039.61,10.2,0,6.216,0,,1.11,1,0,0,0,1,0,0,0,0,0
1/9/15 7:00,164.2,11.99,0,8.58,0.86,0,0,1039.346667,11.99,0,4.346,,,0,1,0,0,0,1,0,0,0,0,0
1/9/15 8:00,154.62,17.41,0.44,12.19,0.8,0,0,1039.083333,17.41,1,3.73,,,0,1,0,0,0,0,0,0,0,0,1
1/9/15 9:00,156.59,21.01,0.75,14,0.74,0,0,1038.82,21.01,1,3.73,150,,2.24,1,0,0,0,0,0,0,1,0,0
1/9/15 10:00,173.01,22.81,1,15.83,0.74,0,0,1037.473333,22.81,1,3.042,,,0,1,0,0,0,0,0,0,0,1,0
1/9/15 11:00,255.82,27.89,0.75,16.58,0.62,0,0,1036.126667,27.89,1,2.609,108,4.99,2.89,1,0,0,0,0,0,0,1,0,0
1/9/15 12:00,285.8,29.26,0.75,17.75,0.62,0,0,1034.78,29.26,1,3.73,210,1.71,1.71,1,0,0,0,0,0,0,1,0,0
1/9/15 13:00,284.95,31.08,0.75,18.2,0.58,0,0,1034.36,31.08,1,3.73,137,4,1.33,1,0,0,0,0,0,0,1,0,0
1/9/15 14:00,234.65,31.32,1,18.33,0.58,0,0,1033.94,31.32,0,3.73,330,1.71,1.71,1,0,0,0,0,0,0,0,1,0
1/9/15 15:00,184.35,31.08,1,19.57,0.62,0,0,1033.52,31.08,0,3.73,,0,0,1,0,0,0,0,0,0,0,1,0
1/9/15 16:00,197.68,30.6,1,20.68,0.66,0,0,1033.056667,30.6,0,4.974,251,1.71,1.71,1,0,0,0,0,0,0,0,1,0
1/9/15 17:00,184.97,29.26,1,22.14,0.74,0,0,1032.593333,29.26,0,3.108,330,0.85,0.85,1,0,0,0,0,0,0,0,1,0
1/9/15 18:00,254.35,29.26,1,22.23,0.75,0,0,1032.13,29.26,0,3.108,101,1.71,1.71,1,0,0,0,0,0,0,0,1,0
1/9/15 19:00,269.78,29.26,1,20.93,0.71,0,0,1031.156667,29.26,0,3.73,,0,0,1,0,0,0,0,0,0,0,1,0
1/9/15 20:00,297.1,26.52,0.75,19.64,0.75,0,0,1030.183333,26.52,0,3.73,67,2.99,1.56,1,0,0,0,0,0,0,1,0,0
1/9/15 21:00,279.48,24.9,0.75,19.49,0.8,0,0,1029.21,24.9,0,6.216,86,4,2.19,1,0,0,0,0,0,0,1,0,0
1/9/15 22:00,280.5,23.29,0.75,17.81,0.79,0,0,1028.01,23.29,0,4.346,230,1.71,1.71,1,0,0,0,0,0,0,1,0,0
1/9/15 23:00,319.655,23.29,0.44,17.81,0.79,0,0,1026.81,23.29,0,3.73,60,2.01,1.71,1,0,0,0,0,0,0,0,0,1
1/10/15 0:00,358.81,21.91,0.44,16.54,0.8,0,0,1025.61,21.91,0,3.73,101,0.85,0.85,1,0,0,0,0,0,0,0,0,1
1/10/15 1:00,333.37,21.67,0.19,16.32,0.8,0,0,1024.88,21.67,0,3.108,26,2.99,1.09,1,0,0,0,0,0,0,0,0,1
1/10/15 2:00,345.08,17.41,0.19,15.83,0.93,0,0,1024.15,17.41,0,3.108,131,,2.24,1,0,0,0,0,0,0,0,0,1
1/10/15 3:00,368.99,17.41,0.19,15.83,0.93,0,0,1023.42,17.41,0,3.108,120,,2.24,1,0,0,0,0,0,0,0,0,1
1/10/15 4:00,347.17,12.19,0.19,15.83,0.93,0,0,1023.253333,17.41,0,3.108,341,,3.36,1,0,0,0,0,0,0,0,0,1
1/10/15 5:00,335.64,17.41,0.19,15.83,0.93,0,0,1023.086667,17.41,0,3.108,,,0,1,0,0,0,0,0,0,0,0,1
1/10/15 6:00,325.04,19.2,0.44,15.83,0.86,0,0,1022.92,19.2,0,3.108,41,,1.11,1,0,0,0,0,0,0,0,0,1
1/10/15 7:00,294.99,21.01,0.75,17.61,0.86,0,0,1022.716667,21.01,0,2.796,,,0,1,0,0,0,0,0,0,1,0,0
1/10/15 8:00,298.97,24.9,0.75,19.65,0.8,0,0,1022.513333,24.9,1,2.488,,0,0,1,0,0,0,0,0,0,1,0,0
1/10/15 9:00,329.92,27.89,0.44,19.88,0.72,0,0,1022.31,27.89,1,2.488,90,2.99,0.48,1,0,0,0,0,0,0,0,0,1
1/10/15 10:00,331.49,32.73,0.19,21.94,0.64,0,0,1021.41,32.73,2,2.175,,2.99,0,1,0,0,0,0,0,0,0,0,1
1/10/15 11:00,360.94,34.3,0.19,22.09,0.61,0,0,1020.51,34.3,2,2.175,,2.99,0,1,0,0,0,0,0,0,0,0,1
1/10/15 12:00,368.41,34.78,0.19,23.91,0.64,0,0,1019.61,34.78,1,3.108,300,7.99,1.71,1,0,0,0,0,0,0,0,0,1
1/10/15 13:00,289.72,36.16,0.44,24,0.61,0,0,1019.636667,36.16,1,2.488,113,6,1.42,1,0,0,0,0,0,0,0,0,1
1/10/15 14:00,214.23,36.39,0.75,24.14,0.61,0,0,1019.663333,36.39,0,2.859,68,10.99,0.95,1,0,0,0,0,0,0,1,0,0
1/10/15 15:00,291.69,35.39,0.75,26.62,0.7,0,0,1019.69,35.39,0,2.488,41,,2.24,1,0,0,0,0,0,0,1,0,0
1/10/15 16:00,252.95,33.58,0.75,28.41,0.81,0,0,1020,33.58,0,3.108,,,0,1,0,0,0,0,0,0,1,0,0
1/10/15 17:00,283.56,33.09,0.75,29.12,0.77,0,0,1020.31,35.49,0,3.108,112,6,3.13,1,0,0,0,0,0,0,1,0,0
1/10/15 18:00,302.94,35.49,0.75,29.2,0.78,0,0,1020.62,35.49,0,2.488,,0,0,1,0,0,0,0,0,0,1,0,0
1/10/15 19:00,402,34.38,0.44,29.43,0.82,0,0,1020.443333,34.38,0,2.175,210,2.01,1.71,1,0,0,0,0,0,0,0,0,1
1/10/15 20:00,428.09,32.5,0,27.69,0.82,0,0,1020.266667,32.5,0,2.175,53,7.99,1.56,1,0,0,0,1,0,0,0,0,0
1/10/15 21:00,436.44,30.91,0,26.16,0.82,0,0,1020.09,30.91,0,3.108,72,4.99,2.89,1,0,0,0,1,0,0,0,0,0
1/10/15 22:00,413.73,29.55,0,24.78,0.82,0,0,1020.266667,29.55,0,1.12,,2.99,0,1,0,0,0,0,0,1,0,0,0
1/10/15 23:00,467.1,27.95,0,24.63,0.87,0,0,1020.443333,27.95,0,2.175,110,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/11/15 0:00,520.47,27.71,0,23.02,0.82,0,0,1020.62,27.71,0,2.488,120,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/11/15 1:00,564.29,26.33,0,23.02,0.87,0,0,1020.443333,26.33,0,2.048,,0,0,1,0,0,0,1,0,0,0,0,0
1/11/15 2:00,567.52,24.7,0,21.48,0.87,0,0,1020.266667,24.7,0,0.994,,0,0,1,0,0,0,0,0,1,0,0,0
1/11/15 3:00,528.38,21.01,0,19.4,0.93,0,0,1020.09,21.01,0,2.175,120,,2.24,1,0,0,0,1,0,0,0,0,0
1/11/15 4:00,436.61,21.01,0,19.4,0.93,0,0,1020.023333,21.01,0,2.488,120,,2.24,1,0,0,0,1,0,0,0,0,0
1/11/15 5:00,565.82,19.2,0,19.2,1,0,0,1019.956667,19.2,0,1.989,,,0,1,0,0,0,0,0,1,0,0,0
1/11/15 6:00,539.25,19.2,0.63,19.2,1,0,0,1019.89,19.2,0,1.489,120,,2.24,1,0,0,0,0,0,1,0,0,0
1/11/15 7:00,425.69,19.2,0,17.61,0.93,0,0,1019.796667,19.2,0,1.056,131,,2.24,1,0,0,0,0,0,1,0,0,0
1/11/15 8:00,383.47,22.81,0,21.21,0.93,0,0,1019.703333,22.81,1,0.931,210,,2.24,1,0,0,0,0,0,1,0,0,0
1/11/15 9:00,383.11,32.97,0.5,26.78,0.78,0,0,1019.61,32.97,1,0.994,,2.01,0,1,0,0,0,0,0,1,0,0,0
1/11/15 10:00,518.9,37.82,0,28.6,0.69,0,0,1018.246667,37.82,2,1.429,,0,0,1,0,0,0,0,0,1,0,0,0
1/11/15 11:00,471.23,38.05,0,30.02,0.73,0,0,1016.883333,38.05,2,0.994,311,1.71,1.71,1,0,0,0,0,0,1,0,0,0
1/11/15 12:00,378.56,42.42,0.13,29.99,0.61,0,0,1015.52,42.42,1,0.994,,0,0,1,0,0,0,0,0,1,0,0,0
1/11/15 13:00,395.32,40.8,0,28.41,0.61,0,0,1014.68,40.8,1,1.555,,,0,1,0,0,0,0,0,1,0,0,0
1/11/15 14:00,551.36,39.02,0,30.17,0.7,0,0,1013.84,39.02,0,1.429,,,0,1,0,0,0,0,0,1,0,0,0
1/11/15 15:00,573.01,37.19,0.63,30.17,0.76,0,0,1013,37.19,0,1.244,,,0,1,0,0,0,0,0,1,0,0,0
1/11/15 16:00,417.67,31.84,0,30.84,0.85,0,0,1013.236667,34.85,0,1.925,101,3.58,3.58,1,0,0,0,0,0,1,0,0,0
1/11/15 17:00,520.18,33.05,0,31.45,0.81,0,0,1013.473333,36.67,0,1.925,60,4.44,4.44,1,0,0,0,0,0,1,0,0,0
1/11/15 18:00,504.64,34.87,0.5,30.4,0.84,0,0,1013.71,34.87,0,1.244,,0,0,1,0,0,0,0,0,1,0,0,0
1/11/15 19:00,403.26,34.39,0,30.04,0.84,0,0,1013.74,34.39,0,1.555,,0,0,1,0,0,0,0,0,1,0,0,0
1/11/15 20:00,406,33.69,1,29.79,0.85,0,0,1013.77,33.69,0,1.244,,2.99,0,1,0,0,0,0,0,1,0,0,0
1/11/15 21:00,489.04,37.58,1,32.4,0.81,0,0,1013.8,37.58,0,3.108,,0,0,1,0,0,0,0,0,0,0,1,0
1/11/15 22:00,534.96,34.39,1,33.6,0.73,0,0,1015.466667,41.47,0,4.974,356,12.86,12.86,1,0,0,0,0,0,0,0,1,0
1/11/15 23:00,292.98,28.51,1,30.08,0.73,0,0,1017.133333,38.01,0,6.216,350,28.64,17.58,1,0,0,0,0,0,0,0,1,0
1/12/15 0:00,51,28.62,1,28.41,0.7,0,0,1018.8,37.19,0,6.216,300,20.8,13.88,1,0,0,0,0,0,0,0,1,0
1/12/15 1:00,43.72,28.33,1,32.02,0.87,0,0,1020.203333,35.39,0,6.216,20,26.4,9.18,1,0,0,0,0,0,0,0,1,0
1/12/15 2:00,42.36,30.02,1,31.1,0.89,0,0,1021.606667,34.07,0,4.346,260,20.15,4.44,1,0,0,0,0,0,0,0,1,0
1/12/15 3:00,41.63,32.73,1,29.69,0.88,0,0,1023.01,32.73,0,6.216,,0,0,1,0,0,0,0,0,0,0,1,0
1/12/15 4:00,40.64,33.58,1,32.02,0.94,0,0,1023.513333,33.58,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
1/12/15 5:00,39.71,28.25,1,30.17,0.87,0,0,1024.016667,33.58,0,6.216,251,,5.82,1,0,0,0,0,0,0,0,1,0
1/12/15 6:00,39.18,29.63,1,30.17,0.81,0,0,1024.52,35.39,0,6.216,281,,6.93,1,0,0,0,0,0,0,0,1,0
1/12/15 7:00,38.09,30.4,1,28.41,0.75,0,0,1025.076667,35.39,0,6.216,311,,5.82,1,0,0,0,0,0,0,0,1,0
1/12/15 8:00,37.89,32.54,0.75,26.62,0.65,0,0,1025.633333,37.19,1,6.216,311,,5.82,1,0,0,0,0,0,0,1,0,0
1/12/15 9:00,37.6,37.19,0.75,26.62,0.65,0,0,1026.19,37.19,1,6.216,311,,1.11,1,0,0,0,0,0,0,1,0,0
1/12/15 10:00,36.87,36.23,0.75,26.61,0.6,0,0,1026.423333,39.4,1,6.216,330,4.44,4.44,1,0,0,0,0,0,0,1,0,0
1/12/15 11:00,35.67,35.23,0.75,26.55,0.59,0.0071,0.24,1026.656667,39.64,2,6.216,311,6.14,6.14,0,1,0,0,0,0,0,1,0,0
1/12/15 12:00,34.47,33.92,1,26.55,0.59,0.0024,0.24,1026.89,39.64,1,6.216,330,8.43,8.43,0,1,0,0,0,0,0,0,1,0
1/12/15 13:00,33.46,35.85,1,29.4,0.69,0.0142,0.24,1027.733333,38.72,1,6.216,20,10.01,3.99,0,1,0,0,0,0,0,0,1,0
1/12/15 14:00,32.84,37.59,0.75,29.19,0.65,0.0024,0.24,1028.576667,39.87,0,6.216,41,3.58,3.58,0,1,0,0,0,0,0,1,0,0
1/12/15 15:00,31.7,36.06,0.75,29.35,0.7,0,0,1029.42,38.25,0,6.216,359,7.01,3.27,1,0,0,0,0,0,0,1,0,0
1/12/15 16:00,31.78,33.16,0.44,27.69,0.7,0,0,1030.343333,36.64,0,6.216,13,4.28,4.28,1,0,0,0,0,0,0,0,0,1
1/12/15 17:00,32.1,35.49,0.19,27.72,0.73,0,0,1031.266667,35.49,0,6.216,72,2.99,2.42,1,0,0,0,0,0,0,0,0,1
1/12/15 18:00,35.39,34.38,0.19,27.63,0.76,0,0,1032.19,34.38,0,6.216,231,7.99,2.19,1,0,0,0,0,0,0,0,0,1
1/12/15 19:00,35.17,35.46,0.75,28.74,0.69,0,0,1032.496667,38.01,0,6.216,41,7.01,3.58,1,0,0,0,0,0,0,1,0,0
1/12/15 20:00,31.57,32.46,0.75,28.68,0.74,0,0,1032.803333,36.16,0,6.216,71,4.44,4.44,1,0,0,0,0,0,0,1,0,0
1/12/15 21:00,33.15,34.54,0.75,28.72,0.79,0,0,1033.11,34.54,0,6.216,140,1.71,1.71,1,0,0,0,0,0,0,1,0,0
1/12/15 22:00,43.97,34.3,0.75,27.33,0.75,0,0,1033.013333,34.3,0,6.216,230,1.71,1.71,1,0,0,0,0,0,0,1,0,0
1/12/15 23:00,58.405,29.17,0.75,27.47,0.79,0,0,1032.916667,33.2,0,6.216,32,4.28,4.28,1,0,0,0,0,0,0,1,0,0
1/13/15 0:00,72.84,28.46,0.44,25.74,0.75,0,0,1032.82,32.73,0,6.216,20,4.44,4.44,1,0,0,0,0,0,0,0,0,1
1/13/15 1:00,89.19,25,0.19,24.82,0.81,0,0,1033.013333,29.97,0,6.216,20,,4.69,1,0,0,0,0,0,0,0,0,1
1/13/15 2:00,96.16,28.21,0,24.82,0.87,0,0,1033.206667,28.21,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
1/13/15 3:00,72.32,26.42,0,23.02,0.87,0,0,1033.4,26.42,0,6.216,80,,2.24,1,0,0,0,1,0,0,0,0,0
1/13/15 4:00,50.77,26.42,0,23.02,0.87,0,0,1033.74,26.42,0,6.216,20,,2.24,1,0,0,0,1,0,0,0,0,0
1/13/15 5:00,62.32,18.36,0,21.21,0.93,0,0,1034.08,22.81,0,6.216,161,,3.36,1,0,0,0,1,0,0,0,0,0
1/13/15 6:00,57.11,22.81,0.19,21.21,0.93,0,0,1034.42,22.81,0,6.216,71,,1.11,1,0,0,0,0,0,0,0,0,1
1/13/15 7:00,53.4,20.97,0.19,24.82,0.87,0,0,1034.42,28.21,0,6.216,41,,6.93,1,0,0,0,0,0,0,0,0,1
1/13/15 8:00,66.48,28.21,0.19,24.82,0.87,0,0,1034.42,28.21,1,6.216,320,,2.24,1,0,0,0,0,0,0,0,0,1
1/13/15 9:00,67.74,31.82,0.19,26.62,0.81,0,0,1034.42,31.82,1,6.216,320,,2.24,1,0,0,0,0,0,0,0,0,1
1/13/15 10:00,56.36,35.39,0.19,26.62,0.7,0,0,1033.08,35.39,2,6.216,140,,1.11,1,0,0,0,0,0,0,0,0,1
1/13/15 11:00,51.33,37.19,0,28.41,0.7,0,0,1031.74,37.19,,6.216,300,,1.11,1,0,0,0,1,0,0,0,0,0
1/13/15 12:00,72.77,41.23,0,28.23,0.6,0,0,1030.4,41.23,,6.216,200,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/13/15 13:00,86.11,41.47,0,28.45,0.6,0,0,1029.86,41.47,,6.216,200,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/13/15 14:00,92.27,41.23,0,28.23,0.6,0,0,1029.32,41.23,,6.216,230,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/13/15 15:00,86.57,39.87,0,28.32,0.63,0,0,1028.78,39.87,,6.216,300,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/13/15 16:00,98.97,33.67,0,26.46,0.75,0,0,1028.956667,33.67,0,6.216,90,2.01,1.71,1,0,0,0,1,0,0,0,0,0
1/13/15 17:00,117.02,33.44,0,26.33,0.75,0,0,1029.133333,33.44,0,6.216,161,2.56,2.56,1,0,0,0,1,0,0,0,0,0
1/13/15 18:00,121.67,31.79,0,24.91,0.75,0,0,1029.31,31.79,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
1/13/15 19:00,149.99,30.2,0,24.76,0.8,0,0,1029.31,30.2,0,6.216,20,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/13/15 20:00,179,26.42,0,23.02,0.87,0,0,1029.31,26.42,0,6.216,110,,2.24,1,0,0,0,1,0,0,0,0,0
1/13/15 21:00,307.89,28.83,0,24.85,0.85,0,0,1029.31,28.83,0,6.216,150,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/13/15 22:00,269.47,25.85,0,21.94,0.85,0,0,1029.206667,25.85,0,6.216,90,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/13/15 23:00,284.4,25.85,0,20.57,0.8,0,0,1029.103333,25.85,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 0:00,299.33,24.24,0,20.41,0.85,0,0,1029,24.24,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 1:00,245.68,24,0,20.2,0.85,0,0,1028.496667,24,0,4.346,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 2:00,212.93,22.62,0,18.83,0.85,0,0,1027.993333,22.62,0,6.216,90,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/14/15 3:00,138.86,22.62,0,18.83,0.85,0,0,1027.49,22.62,0,6.216,170,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/14/15 4:00,158.57,21.01,0,19.4,0.93,0,0,1027.696667,21.01,0,6.216,90,,2.24,1,0,0,0,1,0,0,0,0,0
1/14/15 5:00,205.17,17.41,0,15.83,0.93,0,0,1027.903333,17.41,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
1/14/15 6:00,179.34,17.41,0,15.83,0.93,0,0,1028.11,17.41,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
1/14/15 7:00,159.84,19.2,0,17.61,0.93,0,0,1027.736667,19.2,0,3.108,,,0,1,0,0,0,1,0,0,0,0,0
1/14/15 8:00,147.69,24.62,0,21.21,0.87,0,0,1027.363333,24.62,1,3.108,,,0,1,0,0,0,1,0,0,0,0,0
1/14/15 9:00,189.91,29.73,0,23.02,0.76,0,0,1026.99,29.73,1,3.108,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 10:00,215.62,31.79,0,24.91,0.75,0,0,1025.663333,31.79,2,3.73,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 11:00,195.28,39.4,0,26.86,0.6,0,0,1024.336667,39.4,2,4.346,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 12:00,177.48,36.87,0,26.92,0.67,0,0,1023.01,36.87,2,4.346,260,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/14/15 13:00,180.61,39.87,0,25.77,0.57,0,0,1022.38,39.87,1,4.974,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 14:00,202.41,39.64,0,25.55,0.57,0,0,1021.75,39.64,0,3.73,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 15:00,241.31,38.01,0,28.14,0.67,0,0,1021.12,38.01,0,4.346,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 16:00,175.16,26.85,0,26.51,0.8,0,0,1021.343333,32.03,0,6.216,101,5.29,5.29,1,0,0,0,1,0,0,0,0,0
1/14/15 17:00,177.265,30.44,0,24.99,0.8,0,0,1021.566667,30.44,0,4.346,30,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/14/15 18:00,179.37,23.37,0,23.47,0.85,0,0,1021.79,27.46,0,4.346,110,3.58,3.58,1,0,0,0,1,0,0,0,0,0
1/14/15 19:00,190.42,28.83,0,24.85,0.85,0,0,1021.993333,28.83,0,4.974,150,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/14/15 20:00,182.41,27.23,0,21.94,0.8,0,0,1022.196667,27.23,0,3.73,41,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/14/15 21:00,214.32,25.85,0,22.02,0.85,0,0,1022.4,25.85,0,3.108,,0,0,1,0,0,0,1,0,0,0,0,0
1/14/15 22:00,258.55,24.24,0,20.49,0.85,0,0,1022.5,24.24,0,3.108,60,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/14/15 23:00,240.31,24.24,0,20.49,0.85,0,0,1022.6,24.24,0,3.108,131,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/15/15 0:00,222.07,24,0,20.35,0.86,0,0,1022.7,24,0,2.982,140,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/15/15 1:00,196.95,24,0,20.35,0.86,0,0,1022.94,24,0,3.108,,0,0,1,0,0,0,1,0,0,0,0,0
1/15/15 2:00,340.51,22.62,0,18.98,0.86,0,0,1023.18,22.62,0,3.042,,2.01,0,1,0,0,0,1,0,0,0,0,0
1/15/15 3:00,420.52,19.2,0,17.61,0.93,0,0,1023.42,19.2,0,2.982,140,,1.11,1,0,0,0,1,0,0,0,0,0
1/15/15 4:00,364.14,19.2,0,17.61,0.93,0,0,1024.116667,19.2,0,2.982,140,,1.11,1,0,0,0,1,0,0,0,0,0
1/15/15 5:00,294.17,14.24,0,17.61,0.93,0,0,1024.813333,19.2,0,3.108,101,,3.36,1,0,0,0,1,0,0,0,0,0
1/15/15 6:00,262.7,14.24,0.44,19.2,1,0,0,1025.51,19.2,0,3.108,101,,3.36,1,0,0,0,0,0,0,0,0,1
1/15/15 7:00,273.68,22.81,0.75,21.21,0.93,0,0,1025.606667,22.81,0,2.488,71,,1.11,1,0,0,0,0,0,0,1,0,0
1/15/15 8:00,274.7,26.42,0.44,23.02,0.87,0,0,1025.703333,26.42,1,2.488,71,,1.11,1,0,0,0,0,0,0,0,0,1
1/15/15 9:00,296.71,24.51,0.44,24.82,0.87,0,0,1025.8,28.21,1,2.237,300,,3.36,1,0,0,0,0,0,0,0,0,1
1/15/15 10:00,328.26,35.01,0.44,26.82,0.72,0,0,1024.96,35.01,2,2.237,,0,0,1,0,0,0,0,0,0,0,0,1
1/15/15 11:00,324.07,39.87,0.19,28.77,0.64,0,0,1024.12,39.87,2,2.796,,0,0,1,0,0,0,0,0,0,0,0,1
1/15/15 12:00,349.95,43.08,0.19,31.81,0.64,0,0,1023.28,43.08,1,2.67,,0,0,1,0,0,0,0,0,0,0,0,1
1/15/15 13:00,318.62,44.92,0.19,32.16,0.61,0,0,1023.056667,44.92,1,3.108,113,4,0.95,1,0,0,0,0,0,0,0,0,1
1/15/15 14:00,320.03,45.59,0.19,31.84,0.54,0,0,1022.833333,47.44,0,6.216,41,4.44,4.44,1,0,0,0,0,0,0,0,0,1
1/15/15 15:00,203.89,44.44,0,31.72,0.61,0,0,1022.61,44.44,,6.216,240,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/15/15 16:00,147.37,39.64,0,29.81,0.68,0,0,1023.37,39.64,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
1/15/15 17:00,134.4,33.91,0,26.96,0.75,0,0,1024.13,33.91,0,6.216,110,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/15/15 18:00,130.19,33.67,0,26.82,0.76,0,0,1024.89,33.67,0,6.216,11,0.85,0.85,1,0,0,0,1,0,0,0,0,0
1/15/15 19:00,182.59,30.68,0,25.29,0.8,0,0,1025.066667,30.68,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
1/15/15 20:00,213.87,30.44,0,26.52,0.85,0,0,1025.243333,30.44,0,6.216,71,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/15/15 21:00,215.3,30.44,0,25.23,0.81,0,0,1025.42,30.44,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
1/15/15 22:00,254.97,28.83,0,25,0.85,0,0,1025.676667,28.83,0,6.216,30,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/15/15 23:00,220.025,27.46,0,23.71,0.86,0,0,1025.933333,27.46,0,6.216,110,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/16/15 0:00,185.08,27.23,0,23.47,0.86,0,0,1026.19,27.23,0,6.216,41,1.71,1.71,1,0,0,0,1,0,0,0,0,0
1/16/15 1:00,182.39,27.23,0,23.47,0.86,0,0,1026.39,27.23,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
1/16/15 2:00,186.36,25.62,0,21.87,0.85,0,0,1026.59,25.62,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
